user_id,total_items,total_spent,total_recom
76561197961572037,17,88.8,0
76561197961612098,32,323.66,0
76561197961628243,140,1608.81,0
76561197961631213,69,678.07,0
76561197961637426,101,1174.68,0
76561197961643678,100,1254.16,0
76561197961648625,106,1383.95,0
76561197961663345,27,348.69,0
76561197961672116,90,979.25,0
76561197961702279,89,861.2,0
76561197961718947,34,374.75,2
76561197961739219,46,528.58,0
76561197961745322,16,171.84,0
76561197961823780,30,273.58,0
76561197961838528,18,258.66,0
76561197961840584,97,1125.18,0
76561197961857584,144,1711.58,0
76561197961860415,35,404.61,0
76561197961892438,93,1201.12,0
76561197961925195,24,193.74,0
76561197961948959,55,822.12,0
76561197961951233,12,74.9,0
76561197961979693,22,189.72,0
76561197962023392,30,363.69,0
76561197962025274,55,586.52,1
76561197962048866,130,1591.78,0
76561197962077181,29,187.81,0
76561197962080059,16,148.76,0
76561197962089166,17,118.77,0
76561197962104795,79,809.34,0
76561197962175536,28,261.68,0
76561197962197347,39,338.53,0
76561197962221247,80,1022.03,0
76561197962223765,15,129.85,0
76561197962298116,13,94.89,0
76561197962338878,45,452.5,0
76561197962414903,20,198.74,0
76561197962441411,30,319.78,0
76561197962448420,86,1093.19,0
76561197962604175,29,274.65,0
76561197962686639,44,615.64,0
76561197962728844,43,409.61,0
76561197962738675,64,804.51,0
76561197962755121,21,209.71,0
76561197962775018,77,988.14,0
76561197962862487,62,889.44,0
76561197962960302,126,1662.95,0
76561197963008605,9,49.92,0
76561197963038819,15,113.77,0
76561197963090949,24,259.83,0
76561197963130430,204,2515.03,0
76561197963206623,187,2423.38,0
76561197963219999,235,3299.62,0
76561197963262084,55,808.47,0
76561197963325844,19,189.85,0
76561197963338250,23,199.84,0
76561197963392788,40,476.72,1
76561197963401558,90,938.91,0
76561197963405974,98,1376.87,0
76561197963406032,29,259.66,0
76561197963420680,62,746.39,0
76561197963421102,19,159.73,0
76561197963429707,23,288.69,0
76561197963436918,114,1393.9,1
76561197963443099,44,518.57,0
76561197963443724,13,89.9,0
76561197963455626,276,3717.37,2
76561197963469414,211,2741.24,3
76561197963478502,59,530.53,1
76561197963485479,20,307.76,0
76561197963518361,13,74.9,0
76561197963518399,16,139.86,0
76561197963530842,23,166.53,0
76561197963532952,55,592.55,0
76561197963538874,52,505.4,0
76561197963549028,218,3242.67,0
76561197963584284,31,218.58,0
76561197963613344,29,234.68,0
76561197963638240,167,2140.54,1
76561197963746199,138,1203.86,0
76561197963759246,32,509.65,1
76561197963797456,105,1261.95,0
76561197963801702,51,671.07,0
76561197963914566,95,928.99,0
76561197963977595,89,993.23,0
76561197964050011,75,1120.13,0
76561197964072195,35,453.63,0
76561197964092053,150,2208.58,0
76561197964129564,148,1571.46,0
76561197964188781,257,3243.76,0
76561197964247504,36,334.77,0
76561197964286188,97,1318.11,0
76561197964301090,111,1764.84,0
76561197964310685,23,289.8,0
76561197964316999,251,3624.5,1
76561197964317648,434,4492.06,2
76561197964386329,32,309.76,0
76561197964386571,59,759.43,0
76561197964402427,121,1174.17,1
76561197964421738,136,1907.52,0
76561197964435063,82,1173.03,0
76561197964473354,25,248.7,0
76561197964542243,88,895.94,0
76561197964586074,66,935.41,0
76561197964656641,23,188.72,0
76561197964743118,42,499.58,0
76561197964743311,200,2590.96,0
76561197964753680,766,8625.69,4
76561197964772156,118,1222.16,1
76561197964876290,62,647.41,1
76561197964880950,205,2709.86,0
76561197964932511,8,49.92,0
76561197965036285,70,1099.28,0
76561197965059579,63,756.48,1
76561197965095468,83,984.74,0
76561197965096829,34,279.68,0
76561197965109264,672,7432.67,0
76561197965128569,66,801.38,0
76561197965139367,140,1917.74,0
76561197965144435,101,1423.9,1
76561197965157441,105,967.73,0
76561197965185036,84,989.15,0
76561197965205416,119,991.21,5
76561197965208032,325,3811.68,2
76561197965222957,26,294.8,0
76561197965224231,43,366.62,2
76561197965238303,25,199.7,0
76561197965240955,60,640.3,0
76561197965243099,28,283.55,0
76561197965245779,41,561.57,0
76561197965263006,218,2961.03,1
76561197965264721,24,138.75,0
76561197965265903,26,272.78,0
76561197965279916,61,426.51,0
76561197965281231,27,293.69,0
76561197965312871,117,1769.72,0
76561197965316354,20,194.72,0
76561197965316820,41,524.57,0
76561197965326033,163,2004.44,0
76561197965332011,31,270.74,0
76561197965355573,269,3127.16,0
76561197965359281,138,1037.62,0
76561197965370768,19,159.73,0
76561197965380720,85,926.17,0
76561197965444255,43,526.57,0
76561197965461199,121,1567.75,0
76561197965468767,33,414.64,0
76561197965494000,110,1164.09,0
76561197965557728,213,2928.97,2
76561197965631636,9,74.94,0
76561197965635189,206,2631.11,0
76561197965668941,62,178.58,1
76561197965716900,53,553.59,0
76561197965744283,20,209.75,0
76561197965808182,61,841.64,0
76561197965833962,32,422.56,0
76561197965839479,84,1082.16,0
76561197965847529,12,123.82,0
76561197965916509,143,1908.55,1
76561197965929122,157,1630.67,0
76561197965932870,109,1522.96,0
76561197965943381,77,966.22,0
76561197966004617,23,293.77,0
76561197966024531,94,1209.22,0
76561197966165673,43,662.52,0
76561197966191220,139,2069.79,0
76561197966194834,33,307.53,0
76561197966217462,25,215.69,0
76561197966217495,31,391.68,0
76561197966220930,73,832.37,0
76561197966227291,237,3499.81,1
76561197966261210,48,534.55,0
76561197966292841,161,2392.5,0
76561197966295765,89,737.32,0
76561197966298550,286,4392.33,1
76561197966301170,24,299.71,0
76561197966341514,76,917.32,0
76561197966514579,19,133.76,0
76561197966533843,27,264.66,0
76561197966578686,29,415.68,0
76561197966586458,69,1024.25,1
76561197966587792,75,680.05,1
76561197966590415,168,2015.23,1
76561197966604253,353,4184.43,1
76561197966624181,9,49.92,0
76561197966647905,146,1765.81,1
76561197966693214,16,125.76,0
76561197966713982,44,513.62,0
76561197966721582,94,1105.1,0
76561197966723681,144,2003.64,0
76561197966725255,25,228.71,0
76561197966739560,17,160.76,0
76561197966764681,223,3472.81,1
76561197966804339,38,380.43,0
76561197966807924,283,3901.65,0
76561197966836671,101,875.06,0
76561197966846734,43,379.57,0
76561197966852281,19,199.84,0
76561197966878140,163,2401.93,0
76561197966936422,135,1939.69,0
76561197966950679,86,1023.15,0
76561197966956978,454,5487.24,2
76561197966979423,111,1637.88,2
76561197967019978,36,367.7,0
76561197967035821,39,494.63,0
76561197967104323,63,641.46,0
76561197967105188,970,10114.94,0
76561197967118843,108,1357.02,0
76561197967118917,15,178.59,1
76561197967157024,31,299.67,0
76561197967174031,354,3923.75,1
76561197967253452,39,492.4,1
76561197967270344,17,128.77,0
76561197967318124,48,592.64,0
76561197967370851,118,1230.98,1
76561197967372222,21,178.61,0
76561197967394259,31,306.65,0
76561197967411092,32,306.44,0
76561197967427519,360,4431.14,0
76561197967443671,96,1067.43,0
76561197967443926,120,1975.91,0
76561197967445425,76,879.24,1
76561197967457505,129,2082.72,0
76561197967469174,3205,24294.97,0
76561197967473231,272,3598.3,0
76561197967477981,57,598.48,0
76561197967492300,33,185.82,0
76561197967513414,157,2059.58,0
76561197967517744,9,49.92,0
76561197967568967,15,119.9,0
76561197967583370,122,1388.99,0
76561197967584607,175,1730.38,0
76561197967598398,244,2783.57,0
76561197967609413,331,4174.04,2
76561197967621845,76,1286.2,0
76561197967623794,105,1065.03,0
76561197967649169,14,151.86,0
76561197967664049,95,1360.0,1
76561197967675083,51,469.49,0
76561197967703294,19,144.85,0
76561197967708845,39,363.6,1
76561197967723333,185,2334.07,4
76561197967756999,540,6512.51,0
76561197967787808,109,1007.04,0
76561197967789230,106,1157.76,0
76561197967794920,36,440.61,0
76561197967849744,164,2399.0,1
76561197967853296,102,1117.11,0
76561197967856025,28,344.68,0
76561197967883005,10,84.9,0
76561197967886769,20,173.75,0
76561197967915075,104,1651.93,0
76561197967947947,19,149.74,0
76561197968027714,88,1296.19,0
76561197968034630,30,249.68,0
76561197968090935,220,2702.88,0
76561197968108638,53,532.27,0
76561197968136686,11,73.84,0
76561197968154216,138,2046.61,0
76561197968167449,225,2327.95,5
76561197968184802,12,114.89,0
76561197968205306,73,943.25,1
76561197968269984,31,334.63,0
76561197968284494,18,268.76,0
76561197968287469,60,781.37,0
76561197968293229,92,1100.02,0
76561197968305777,182,1843.75,1
76561197968307794,270,3930.49,0
76561197968309477,38,340.75,0
76561197968314652,414,5200.93,1
76561197968331328,393,5386.28,0
76561197968361273,40,464.62,0
76561197968362646,36,569.62,0
76561197968373869,27,249.69,0
76561197968376795,245,3652.44,0
76561197968406106,37,307.63,0
76561197968409776,36,229.71,0
76561197968411887,812,9847.84,0
76561197968414429,173,2468.49,0
76561197968432179,34,470.59,0
76561197968474193,45,383.43,0
76561197968515654,57,443.62,1
76561197968515942,191,2677.22,0
76561197968547556,121,1355.76,0
76561197968572338,19,189.73,0
76561197968594848,13,74.9,0
76561197968602819,17,157.68,0
76561197968606273,64,1084.09,0
76561197968620326,61,791.4,0
76561197968623460,46,499.53,0
76561197968627825,46,612.42,0
76561197968647482,59,526.52,0
76561197968683994,190,2080.21,0
76561197968694830,53,335.55,0
76561197968697949,175,2080.05,0
76561197968760638,43,531.58,0
76561197968761070,39,392.49,0
76561197968765108,66,590.47,0
76561197968819541,39,580.5,0
76561197968819806,75,874.12,3
76561197968874281,78,1063.1,0
76561197968887720,347,4768.3,2
76561197968915746,46,552.56,0
76561197968942250,51,583.49,0
76561197968951553,45,708.61,0
76561197968986231,47,363.56,0
76561197968995739,34,476.46,0
76561197969020980,241,2935.82,8
76561197969099222,51,564.84,0
76561197969180389,34,364.44,0
76561197969208352,19,133.75,0
76561197969210592,144,2041.17,0
76561197969309317,115,1626.99,0
76561197969314107,176,2053.95,8
76561197969331617,32,333.59,0
76561197969332199,32,401.69,0
76561197969339666,151,1839.69,0
76561197969361001,61,752.49,0
76561197969375164,144,1363.98,0
76561197969407671,116,960.9,0
76561197969434273,97,1111.0,5
76561197969506741,14,113.78,0
76561197969526559,83,1228.18,0
76561197969534642,183,2131.14,0
76561197969569445,32,234.67,0
76561197969572003,25,268.74,0
76561197969577656,17,314.71,0
76561197969599867,310,3681.57,1
76561197969661732,32,407.7,0
76561197969663913,27,110.9,1
76561197969678202,30,217.68,0
76561197969678792,58,466.55,1
76561197969690601,22,306.74,0
76561197969726674,73,1058.35,0
76561197969731516,37,648.56,0
76561197969744612,555,8161.41,0
76561197969747452,77,1067.0,0
76561197969757162,29,238.58,0
76561197969792821,71,970.14,0
76561197969800840,183,2336.88,2
76561197969868617,87,993.19,1
76561197969938407,90,1246.04,0
76561197969946076,59,301.66,0
76561197969956494,58,616.48,0
76561197969968914,65,387.57,0
76561197970020418,48,599.31,0
76561197970021062,99,1232.07,0
76561197970030775,236,3049.87,0
76561197970037772,60,666.33,0
76561197970059381,319,4283.96,0
76561197970076726,384,5604.33,0
76561197970095939,19,158.74,0
76561197970097668,120,1918.84,2
76561197970132164,151,2078.54,0
76561197970137892,177,2121.6,0
76561197970147684,112,1273.67,0
76561197970148466,570,6287.07,1
76561197970168558,33,469.63,0
76561197970173381,16,184.77,0
76561197970225847,8,49.92,0
76561197970293781,21,181.71,0
76561197970317038,104,1535.86,3
76561197970329595,46,693.52,1
76561197970347433,349,4629.67,0
76561197970398639,118,1760.94,0
76561197970437712,15,243.78,0
76561197970492914,21,135.71,0
76561197970496656,158,2511.46,0
76561197970500142,57,710.49,0
76561197970502736,213,2991.41,0
76561197970512992,86,1342.83,2
76561197970523542,51,305.61,1
76561197970524334,74,796.16,0
76561197970528472,63,936.41,0
76561197970528598,68,720.44,1
76561197970528840,72,864.41,0
76561197970529590,112,1263.55,0
76561197970530608,90,2044.84,0
76561197970532578,322,4426.8,0
76561197970537259,185,2147.93,0
76561197970541216,247,2638.82,0
76561197970542002,340,4805.46,0
76561197970542592,273,3290.45,3
76561197970544576,40,432.69,0
76561197970547350,32,230.72,0
76561197970548777,50,601.53,0
76561197970551076,273,3500.59,1
76561197970565267,149,2040.72,4
76561197970580235,2070,20032.54,1
76561197970600478,270,3121.55,6
76561197970628046,83,1214.18,0
76561197970628382,70,873.0,0
76561197970642656,380,5305.26,0
76561197970643572,52,854.0,0
76561197970651868,69,845.32,0
76561197970652384,301,2941.05,0
76561197970656194,67,676.23,0
76561197970657488,118,1384.0,0
76561197970660444,25,323.68,0
76561197970668319,53,368.55,0
76561197970675875,122,1649.92,0
76561197970686545,88,929.31,0
76561197970688011,218,2807.34,0
76561197970690761,91,1210.29,0
76561197970691161,60,533.57,0
76561197970692869,73,1208.04,0
76561197970693243,60,704.42,0
76561197970723780,490,4697.78,2
76561197970724420,688,8959.28,4
76561197970725078,193,2981.05,1
76561197970733576,61,632.49,0
76561197970737508,46,721.59,0
76561197970738784,127,1503.83,0
76561197970739448,110,1678.78,0
76561197970739809,28,284.72,0
76561197970754503,154,1788.57,0
76561197970754837,27,404.58,0
76561197970757585,46,674.53,0
76561197970758033,100,1181.23,0
76561197970767631,28,435.61,0
76561197970767761,22,389.7,1
76561197970773965,23,219.78,0
76561197970812298,149,1656.46,4
76561197970816430,87,908.11,0
76561197970818100,189,2254.27,0
76561197970818136,41,679.57,0
76561197970828806,158,2347.42,0
76561197970835772,29,351.7,0
76561197970844697,39,273.76,0
76561197970847001,62,656.41,0
76561197970851299,23,200.75,0
76561197970874404,213,1974.2,0
76561197970895200,58,698.39,1
76561197970898434,70,717.29,0
76561197970905284,87,1059.11,0
76561197970909973,21,242.85,0
76561197970912667,23,111.8,0
76561197970936821,98,1313.66,0
76561197970951048,6,63.85,0
76561197970953564,285,3025.71,0
76561197970969335,9,117.82,0
76561197970972400,60,598.25,6
76561197970982479,277,3442.1,3
76561197970997520,140,1518.87,0
76561197971005450,69,698.13,0
76561197971027247,276,3114.59,0
76561197971044458,34,239.68,0
76561197971050940,32,499.62,1
76561197971059162,152,1960.68,3
76561197971071859,152,1498.03,0
76561197971074473,446,6519.09,0
76561197971076715,41,583.52,0
76561197971076881,74,1019.23,0
76561197971077683,63,607.43,0
76561197971077817,85,1109.22,1
76561197971085631,9,143.83,0
76561197971088208,62,472.44,0
76561197971090890,155,1773.73,0
76561197971097974,41,428.67,0
76561197971111615,68,856.16,0
76561197971119511,1595,13354.32,3
76561197971128349,169,1382.8,0
76561197971128924,380,5340.03,0
76561197971149785,6,51.86,0
76561197971157949,78,1060.19,0
76561197971177524,34,448.66,0
76561197971180788,160,2116.64,0
76561197971184192,80,910.21,0
76561197971188713,14,208.58,0
76561197971193008,109,1157.02,0
76561197971207409,15,161.79,0
76561197971253101,54,691.23,0
76561197971256061,28,284.72,0
76561197971259035,17,164.76,0
76561197971268020,72,1247.37,0
76561197971285616,302,2428.5,6
76561197971325744,92,1819.09,0
76561197971327741,220,2933.94,1
76561197971333742,4,43.87,0
76561197971336570,70,740.33,1
76561197971362297,12,155.91,0
76561197971366625,387,4059.31,1
76561197971369024,111,1282.73,0
76561197971395842,16,224.76,0
76561197971399999,409,5070.18,0
76561197971401137,69,1000.12,0
76561197971402201,50,474.6,1
76561197971402877,42,453.63,0
76561197971430664,40,335.63,0
76561197971440875,25,305.18,1
76561197971458050,23,236.7,0
76561197971463775,25,394.69,0
76561197971470597,61,893.45,1
76561197971494584,18,209.76,0
76561197971495476,55,447.38,0
76561197971534022,139,1929.66,0
76561197971535079,35,122.66,0
76561197971541516,120,1258.88,1
76561197971559056,19,193.8,0
76561197971561649,23,229.7,0
76561197971591275,127,1363.9,1
76561197971591919,49,759.46,0
76561197971591953,11,89.9,0
76561197971598396,23,233.77,0
76561197971627623,31,317.52,0
76561197971634172,36,437.6,0
76561197971663378,38,363.58,0
76561197971688382,77,907.12,0
76561197971693646,35,349.52,0
76561197971724679,122,1713.69,0
76561197971725163,129,1571.73,3
76561197971742762,48,586.47,0
76561197971771012,62,693.53,0
76561197971771322,37,194.77,0
76561197971799489,37,798.41,0
76561197971799589,52,606.51,0
76561197971799810,8,88.84,0
76561197971806156,31,339.66,0
76561197971829696,127,2204.5,0
76561197971842661,61,769.38,0
76561197971851704,332,3148.28,4
76561197971861347,34,139.6,0
76561197971910709,74,579.35,0
76561197971917242,62,664.37,1
76561197971925776,55,485.51,0
76561197971933349,79,849.23,2
76561197971942697,37,528.64,0
76561197971951483,355,4619.29,0
76561197971952198,165,1916.41,0
76561197971959348,10,109.81,0
76561197971964736,2,39.98,0
76561197971982117,71,909.21,0
76561197971994126,154,1670.75,0
76561197972059969,186,2416.32,1
76561197972062983,97,884.95,0
76561197972135736,63,671.4,0
76561197972145947,24,139.8,0
76561197972149688,44,491.65,0
76561197972166311,72,1044.21,0
76561197972180709,131,1613.03,1
76561197972254490,46,475.64,0
76561197972254510,187,2332.42,0
76561197972261430,326,3703.16,5
76561197972269502,49,734.5,0
76561197972275505,45,599.57,0
76561197972280813,139,1666.66,0
76561197972282027,106,1083.99,2
76561197972282873,31,389.42,0
76561197972286349,208,2499.04,0
76561197972289291,35,464.58,0
76561197972350379,14,86.83,0
76561197972361546,81,1261.88,2
76561197972384083,195,2480.6,1
76561197972391677,144,1949.93,0
76561197972402439,405,4602.22,0
76561197972403883,13,78.85,0
76561197972415919,16,173.84,0
76561197972438750,10,94.81,0
76561197972443914,36,365.59,0
76561197972445830,38,379.66,0
76561197972452208,137,1893.87,2
76561197972468173,41,456.58,0
76561197972468339,127,1982.85,1
76561197972515728,33,354.59,0
76561197972516748,90,1020.29,1
76561197972565304,8,78.85,0
76561197972609650,140,2138.32,1
76561197972619838,13,138.8,0
76561197972646182,167,2743.15,2
76561197972678909,54,721.44,0
76561197972680037,69,728.34,0
76561197972695242,105,1315.47,0
76561197972699388,15,214.77,0
76561197972701676,38,572.6,0
76561197972718483,107,1106.86,2
76561197972752669,41,414.49,0
76561197972758795,28,161.76,1
76561197972760236,228,2735.73,0
76561197972797551,116,1515.92,1
76561197972800809,240,2704.26,0
76561197972873385,163,1972.49,0
76561197972880792,56,669.32,0
76561197972887844,10,178.82,0
76561197972888476,10,122.72,0
76561197972895329,22,362.73,0
76561197972903823,124,1427.76,0
76561197972906567,53,539.51,0
76561197972908857,51,514.61,0
76561197972911511,105,1204.19,7
76561197972916497,35,372.66,0
76561197972922044,91,1147.14,0
76561197972926804,85,1270.18,0
76561197972975265,55,652.35,0
76561197972996510,57,726.47,0
76561197973037294,12,128.83,0
76561197973111769,84,1449.19,0
76561197973114685,194,2183.45,0
76561197973131198,20,202.19,0
76561197973156896,95,1259.12,0
76561197973196808,100,1119.12,1
76561197973219617,166,2089.48,0
76561197973237094,80,1062.3,0
76561197973242812,38,287.47,0
76561197973290663,78,793.37,2
76561197973299230,42,600.6,0
76561197973306956,169,1973.74,0
76561197973321495,73,851.31,0
76561197973331762,15,118.77,0
76561197973395845,191,2728.4,0
76561197973439227,20,158.81,0
76561197973470219,103,1584.97,0
76561197973525528,42,621.56,0
76561197973530158,21,244.7,0
76561197973644913,31,326.71,0
76561197973647504,74,914.3,0
76561197973688926,52,856.32,5
76561197973704397,89,914.27,0
76561197973723668,85,1245.22,1
76561197973805396,33,318.64,0
76561197973809612,10,73.84,0
76561197973812297,12,68.82,0
76561197973942939,186,2724.3,4
76561197973954316,16,208.77,0
76561197973987676,63,1036.47,0
76561197973987952,74,1122.3,0
76561197974025903,52,479.54,0
76561197974036386,104,1714.97,3
76561197974046485,20,229.76,0
76561197974077859,158,1901.46,0
76561197974144141,74,907.24,0
76561197974165317,49,366.52,0
76561197974166217,14,108.78,0
76561197974176814,82,767.18,0
76561197974180292,147,2063.59,0
76561197974183282,14,86.82,0
76561197974206602,15,188.79,0
76561197974207764,15,143.79,0
76561197974245101,46,536.63,0
76561197974253442,371,4685.49,0
76561197974261803,29,315.69,0
76561197974288321,70,877.37,1
76561197974339442,25,284.72,0
76561197974394924,137,1907.79,0
76561197974396963,36,346.66,0
76561197974400211,10,109.81,0
76561197974412558,38,374.6,0
76561197974465310,72,695.47,0
76561197974497618,141,2196.75,0
76561197974500703,309,3568.15,10
76561197974528884,28,413.67,0
76561197974550763,6,68.85,0
76561197974617995,130,1559.8,0
76561197974649431,17,158.81,0
76561197974677179,131,1620.85,0
76561197974745554,66,843.27,0
76561197974754753,27,369.7,1
76561197974754955,27,225.74,0
76561197974790969,382,5402.23,0
76561197974804604,266,2777.26,1
76561197974875094,297,3115.77,4
76561197974877185,77,1144.01,0
76561197974893762,74,810.36,0
76561197974894521,193,2404.25,0
76561197974897259,160,2206.62,0
76561197974898849,52,514.53,0
76561197974941166,120,1351.02,0
76561197974961641,72,827.35,0
76561197974963007,167,2263.07,1
76561197974968656,43,492.58,0
76561197975018849,9,43.87,0
76561197975074330,36,363.52,0
76561197975112448,43,273.68,0
76561197975163417,17,198.67,0
76561197975220344,13,203.81,0
76561197975257912,25,266.45,0
76561197975296603,31,421.67,0
76561197975349280,142,891.87,0
76561197975369524,2585,26812.28,0
76561197975390353,113,1401.84,0
76561197975452203,21,338.75,0
76561197975513068,8,68.85,0
76561197975513866,54,682.44,0
76561197975533000,38,538.66,0
76561197975589727,88,863.43,0
76561197975627080,48,499.15,0
76561197975653356,91,1206.22,0
76561197975675487,34,345.48,0
76561197975686785,224,2609.14,0
76561197975689907,54,564.47,0
76561197975700338,111,491.27,1
76561197975702441,6,54.96,0
